delegado;memoria;tiempo
delegado 87: ;3.6;9.8162407E7
delegado 88: ;3.6;1.00380343E8
delegado 89: ;3.6;9.9339032E7
delegado 90: ;2.4;9.9700358E7
delegado 91: ;2.4;9.9716693E7
delegado 92: ;2.4;1.0038083E8
delegado 93: ;3.1;1.0095549E8
delegado 94: ;3.1;1.00192366E8
delegado 95: ;3.1;1.01609388E8
delegado 96: ;3.5;1.02005578E8
delegado 97: ;3.5;1.00385951E8
delegado 98: ;3.5;1.0096061E8
delegado 99: ;3.8;1.01124938E8
delegado 100: ;3.8;1.00407893E8
delegado 101: ;3.8;1.00027306E8
delegado 102: ;4.1;9.8862628E7
delegado 103: ;4.1;9.8161919E7
delegado 104: ;4.1;9.8174597E7
delegado 105: ;2.7;1.02061411E8
delegado 106: ;2.7;9.6961888E7
delegado 107: ;2.7;9.8917729E7
delegado 108: ;2.1;9.8853607E7
delegado 109: ;2.1;9.9501653E7
delegado 110: ;2.1;9.9900526E7
delegado 111: ;3.1;9.6110992E7
delegado 112: ;3.1;9.9467276E7
delegado 113: ;3.1;9.9899063E7
delegado 114: ;7.3;1.01708131E8
delegado 115: ;7.3;1.0167351E8
delegado 116: ;7.3;1.00971826E8
delegado 117: ;7.0;1.0281649E8
delegado 118: ;7.0;9.9868586E7
delegado 119: ;7.0;1.01395811E8
delegado 120: ;8.2;1.01169311E8
delegado 121: ;8.2;1.01247574E8
delegado 122: ;8.2;1.01075932E8
delegado 123: ;7.8;8.7654697E7
delegado 124: ;7.8;1.02425418E8
delegado 125: ;7.8;1.00958416E8
delegado 126: ;6.4;8.7166347E7
delegado 127: ;6.4;1.0143799E8
delegado 128: ;6.4;1.00787993E8
delegado 129: ;5.2;9.9202986E7
delegado 130: ;5.2;1.03058592E8
delegado 131: ;5.2;1.00473479E8
delegado 132: ;8.0;1.00121905E8
delegado 133: ;8.0;1.00546377E8
delegado 134: ;8.0;9.6529857E7
delegado 135: ;3.8;1.01944382E8
delegado 136: ;3.8;9.9691581E7
delegado 137: ;3.8;1.01533075E8
delegado 138: ;7.2;1.0097085E8
delegado 139: ;7.2;1.02061655E8
delegado 140: ;7.2;1.14882386E8
delegado 141: ;7.9;8.7349448E7
delegado 142: ;7.9;9.6721735E7
delegado 143: ;7.9;1.01633037E8
delegado 144: ;14.6;8.7674202E7
delegado 145: ;14.6;8.7633486E7
delegado 146: ;14.6;8.7263139E7
delegado 147: ;14.5;9.8483748E7
delegado 148: ;14.5;1.01118599E8
delegado 149: ;14.5;1.00593433E8
delegado 150: ;5.1;9.2661329E7
delegado 151: ;5.1;1.026546E8
delegado 152: ;5.1;9.7403427E7
delegado 153: ;3.5;8.7598133E7
delegado 154: ;3.5;1.0068096E8
delegado 155: ;3.5;1.0251319E8
delegado 156: ;4.8;1.0037693E8
delegado 157: ;4.8;1.0176567E8
delegado 158: ;4.8;1.01190279E8
delegado 159: ;7.9;9.991808E7
delegado 160: ;7.9;8.7943855E7
delegado 161: ;7.9;1.01108603E8
delegado 162: ;6.4;1.02047269E8
delegado 163: ;6.4;1.01609388E8
delegado 164: ;6.4;1.02514165E8
delegado 165: ;6.5;1.00765318E8
delegado 166: ;6.5;8.7021279E7
delegado 167: ;6.5;8.7683711E7
delegado 168: ;6.9;9.9278079E7
delegado 169: ;6.9;1.00037547E8
delegado 170: ;6.9;1.00621227E8
delegado 171: ;6.6;1.0217332E8
delegado 172: ;6.6;9.8443763E7
delegado 173: ;6.6;1.00275261E8
delegado 174: ;7.2;1.00210651E8
delegado 175: ;7.2;1.01849784E8
delegado 176: ;7.2;1.02503438E8
delegado 177: ;4.1;1.01812725E8
delegado 178: ;4.1;9.932806E7
delegado 179: ;4.1;1.01474805E8
delegado 180: ;7.2;1.0254391E8
delegado 181: ;7.2;9.9868586E7
delegado 182: ;7.2;1.00618789E8
delegado 183: ;6.8;8.7103444E7
delegado 184: ;6.8;9.4628142E7
delegado 185: ;6.8;1.01551849E8
delegado 186: ;6.1;8.9742683E7
delegado 187: ;6.1;1.02560733E8
delegado 188: ;6.1;1.01146881E8
delegado 189: ;6.5;1.00050469E8
delegado 190: ;6.5;1.00743863E8
delegado 191: ;6.5;1.01549898E8
delegado 192: ;5.8;1.0026819E8
delegado 193: ;5.8;9.7878612E7
delegado 194: ;5.8;1.01851003E8
delegado 195: ;8.6;8.7902164E7
delegado 196: ;8.6;1.02174782E8
delegado 197: ;8.6;1.01036923E8
delegado 198: ;8.7;1.00460557E8
delegado 199: ;8.7;8.7394796E7
delegado 200: ;8.7;9.2868811E7
delegado 201: ;4.6;1.0156282E8
delegado 202: ;4.6;1.05710998E8
delegado 203: ;4.6;1.00793113E8
delegado 204: ;6.3;1.02839651E8
delegado 205: ;6.3;9.928003E7
delegado 206: ;6.3;1.01344123E8
delegado 207: ;9.0;1.02847453E8
delegado 208: ;9.0;1.01447498E8
delegado 209: ;9.0;1.02119925E8
delegado 210: ;5.9;1.01180283E8
delegado 211: ;5.9;1.01201981E8
delegado 212: ;5.9;1.02555369E8
delegado 213: ;8.9;9.9722057E7
delegado 214: ;8.9;1.00467627E8
delegado 215: ;8.9;1.02071895E8
delegado 216: ;6.9;1.01535757E8
delegado 217: ;6.9;1.03141E8
delegado 218: ;6.9;1.021938E8
delegado 219: ;6.2;1.02499536E8
delegado 220: ;6.2;9.8022704E7
delegado 221: ;6.2;1.00118979E8
delegado 222: ;6.9;9.9470933E7
delegado 223: ;6.9;8.736749E7
delegado 224: ;6.9;1.00952077E8
delegado 225: ;5.3;1.02695073E8
delegado 226: ;5.3;1.00739231E8
delegado 227: ;5.3;1.01366797E8
delegado 228: ;3.8;1.0221818E8
delegado 229: ;3.8;1.00584656E8
delegado 230: ;3.8;1.01440427E8
delegado 231: ;7.6;1.02232809E8
delegado 232: ;7.6;8.6737242E7
delegado 233: ;7.6;1.00481037E8
delegado 234: ;6.7;1.01500161E8
delegado 235: ;6.7;1.01378744E8
delegado 236: ;6.7;8.7719794E7
delegado 237: ;5.3;1.01573304E8
delegado 238: ;5.3;1.02752855E8
delegado 239: ;5.3;1.00464214E8
delegado 240: ;5.5;1.01811994E8
delegado 241: ;5.5;1.00692907E8
delegado 242: ;5.5;1.00363277E8
delegado 243: ;5.2;1.0197559E8
delegado 244: ;5.2;8.7849501E7
delegado 245: ;5.2;1.01649616E8
delegado 246: ;9.1;8.7288251E7
delegado 247: ;9.1;9.9899794E7
delegado 248: ;9.1;1.00349867E8
delegado 249: ;7.6;1.01230264E8
delegado 250: ;7.6;1.01775178E8
delegado 251: ;7.6;8.7368709E7
delegado 252: ;7.5;1.01912931E8
delegado 253: ;7.5;1.00947689E8
delegado 254: ;7.5;9.8565424E7
delegado 255: ;5.5;1.0262071E8
delegado 256: ;5.5;1.05020285E8
delegado 257: ;5.5;8.7647139E7
delegado 258: ;11.5;1.02585601E8
delegado 259: ;11.5;1.00070461E8
delegado 260: ;11.5;1.00290378E8
delegado 261: ;4.1;1.02012892E8
delegado 262: ;4.1;1.01261715E8
delegado 263: ;4.1;1.01064716E8
delegado 264: ;5.9;1.01056915E8
delegado 265: ;5.9;1.01656199E8
delegado 266: ;5.9;8.7092472E7
delegado 267: ;5.7;1.01394835E8
delegado 268: ;5.7;9.9413151E7
delegado 269: ;5.7;8.7049318E7
delegado 270: ;5.3;1.01392641E8
delegado 271: ;5.3;8.8005539E7
delegado 272: ;5.3;1.02106759E8
delegado 273: ;6.0;1.02493197E8
delegado 274: ;6.0;1.01241235E8
delegado 275: ;6.0;1.01251719E8
delegado 276: ;5.2;9.9787398E7
delegado 277: ;5.2;1.02707751E8
delegado 278: ;5.2;1.01194667E8
delegado 279: ;4.9;1.02394699E8
delegado 280: ;4.9;1.01838081E8
delegado 281: ;4.9;1.01841738E8
delegado 282: ;5.5;9.9700602E7
delegado 283: ;5.5;1.01800047E8
delegado 284: ;5.5;9.9972693E7
delegado 285: ;4.3;8.6687017E7
delegado 286: ;4.3;8.7017866E7
delegado 287: ;4.3;1.01765426E8
delegado 288: ;6.0;1.00653166E8
delegado 289: ;6.0;1.01863438E8
delegado 290: ;6.0;1.01305357E8
delegado 291: ;3.4;1.01132496E8
delegado 292: ;3.4;1.02324481E8
delegado 293: ;3.4;1.02099445E8
delegado 294: ;6.2;1.00083383E8
delegado 295: ;6.2;1.02984962E8
delegado 296: ;6.2;1.01638401E8
delegado 297: ;6.2;1.01863194E8
delegado 298: ;6.2;1.01789807E8
delegado 299: ;6.2;1.00177494E8
delegado 300: ;5.8;1.01147612E8
delegado 301: ;5.8;1.00491033E8
delegado 302: ;5.8;9.9509698E7
delegado 303: ;6.0;8.6913272E7
delegado 304: ;6.0;1.03085411E8
delegado 305: ;6.0;1.00689494E8
delegado 306: ;5.9;1.02512946E8
delegado 307: ;5.9;1.0088698E8
delegado 308: ;5.9;8.6564868E7
delegado 309: ;3.5;1.01727635E8
delegado 310: ;3.5;1.00953052E8
delegado 311: ;3.5;1.00947444E8
delegado 312: ;3.5;8.8993213E7
delegado 313: ;3.5;1.02412009E8
delegado 314: ;3.5;1.02509045E8
delegado 315: ;4.5;1.00608061E8
delegado 316: ;4.5;8.7959947E7
delegado 317: ;4.5;1.02945221E8
delegado 318: ;4.2;1.00001463E8
delegado 319: ;4.2;1.01957548E8
delegado 320: ;4.2;1.01205883E8
delegado 321: ;5.9;1.01561844E8
delegado 322: ;5.9;1.02154546E8
delegado 323: ;5.9;1.00737768E8
delegado 324: ;4.2;1.00726553E8
delegado 325: ;4.2;1.01796389E8
delegado 326: ;4.2;1.00770927E8
delegado 327: ;6.5;9.9399741E7
delegado 328: ;6.5;1.00168472E8
delegado 329: ;6.5;9.6598611E7
delegado 330: ;4.9;1.03411873E8
delegado 331: ;4.9;1.00544183E8
delegado 332: ;4.9;1.00454461E8
delegado 333: ;4.9;8.7077356E7
delegado 334: ;4.9;1.00683399E8
delegado 335: ;4.9;1.01108115E8
delegado 336: ;5.2;9.776329E7
delegado 337: ;5.2;1.02382508E8
delegado 338: ;5.2;1.00102156E8
delegado 339: ;5.6;1.02211597E8
delegado 340: ;5.6;9.8839222E7
delegado 341: ;5.6;1.02231834E8
delegado 342: ;6.2;1.00826271E8
delegado 343: ;6.2;9.9451672E7
delegado 344: ;6.2;9.9913691E7
delegado 345: ;5.2;1.00462507E8
delegado 346: ;5.2;1.02581457E8
delegado 347: ;5.2;1.07445947E8
delegado 348: ;7.4;1.0066877E8
delegado 349: ;7.4;9.8183618E7
delegado 350: ;7.4;9.9156906E7
delegado 351: ;6.8;1.01682287E8
delegado 352: ;6.8;1.01451887E8
delegado 353: ;6.8;1.00334263E8
delegado 354: ;6.4;8.7514507E7
delegado 355: ;6.4;1.02020694E8
delegado 356: ;6.4;9.9150324E7
delegado 357: ;9.4;1.00274286E8
delegado 358: ;9.4;1.00283795E8
delegado 359: ;9.4;1.02888414E8
delegado 360: ;5.5;1.01355094E8
delegado 361: ;5.5;8.7573021E7
delegado 362: ;5.5;1.01285608E8
delegado 363: ;6.7;1.02350325E8
delegado 364: ;6.7;1.02805761E8
delegado 365: ;6.7;1.01580374E8
delegado 366: ;7.1;1.0106106E8
delegado 367: ;7.1;1.01159315E8
delegado 368: ;7.1;1.00180175E8
delegado 369: ;4.7;1.01293167E8
delegado 370: ;4.7;1.02205746E8
delegado 371: ;4.7;1.01994607E8
delegado 372: ;6.3;1.01809556E8
delegado 373: ;6.3;1.01409707E8
delegado 374: ;6.3;1.01279513E8
delegado 375: ;6.7;8.7163665E7
delegado 376: ;6.7;1.01553799E8
delegado 377: ;6.7;1.02391773E8
delegado 378: ;5.0;8.7349936E7
delegado 379: ;5.0;1.00490057E8
delegado 380: ;5.0;1.01204907E8
delegado 381: ;5.5;1.00690956E8
delegado 382: ;5.5;1.03072246E8
delegado 383: ;5.5;1.00277943E8
delegado 384: ;7.6;9.7574582E7
delegado 385: ;7.6;1.01350218E8
delegado 386: ;7.6;1.0148602E8
delegado 387: ;4.9;1.00816031E8
delegado 388: ;4.9;8.7516701E7
delegado 389: ;4.9;1.00942568E8
delegado 390: ;6.5;8.7750027E7
delegado 391: ;6.5;1.0108154E8
delegado 392: ;6.5;8.7680053E7
delegado 393: ;5.0;1.00676084E8
delegado 394: ;5.0;1.00911361E8
delegado 395: ;5.0;1.00056563E8
delegado 396: ;4.1;1.01269029E8
delegado 397: ;4.1;1.01124694E8
delegado 398: ;4.1;9.6807069E7
delegado 399: ;5.2;1.01610607E8
